列01,列02,列03,列04,列05,列06,列07,列08,列09,列10,列11,列12,列13,列14,列15,列16,列17,列18,列19
2aab8463,3965B4,18.0247,-22.1238,30,35000,536,6670,F-GVSV3,B77W,F-GZNU,1643679054,GIG,CDG,AF443,0,0,AFR443,0
2aab847d,78115C,55.2826,74.7253,100,37000,495,4440,F-UNOO2,A333,B-8385,1643679053,CDG,CTU,CA616,0,-64,CCA616,0
2aab84db,34510A,18.692,-20.2718,29,35000,528,6605,F-GVSV3,A332,EC-MKJ,1643679054,EZE,MAD,IB6856,0,-64,IBE6856,0
2aab8558,71C005,77.0264,148.3094,315,32000,458,0000,F-SAT5,B77L,HL8005,1643679048,JFK,ICN,KE250,0,0,KAL250,0
2aab85ad,ADC9B6,40.6461,-73.773,188,0,0,2000,F-KJFK2,A321,N988JT,1643679046,LAX,JFK,B6324,1,0,JBU324,0
2aab8689,C01A9A,25.9646,-97.4874,135,1600,72,6444,F-KBRO3,DHC6,C-FKBX,1643679054,LIR,BRO,,0,-512,CFKBX,0
2aab874d,06A1BF,19.2634,55.0033,286,38000,448,4062,F-OODQ2,B77W,A7-BEI,1643679052,CPT,DOH,QR1370,0,0,QTR73P,0
2aab8777,885178,38.3864,45.5916,295,34000,470,3637,F-LTCI1,B77W,HS-TKX,1643679053,BKK,LHR,TG910,0,0,THA910,0
2aab87e8,A5B2C7,32.9,-97.6667,120,5600,108,0000,T-F5M,C172,N46638,1643679044,GYR,,,0,-64,N46638,0
2aab87eb,4B18FF,-17.1562,16.8074,173,37000,466,4423,F-FNUB3,A343,HB-JMD,1643679053,ZRH,CPT,WK84,0,0,EDW84,0
2aab893a,394A05,56.6614,80.9434,113,37000,492,7562,F-UNNT3,B77W,F-GSQF,1643679054,CDG,ICN,AF112,0,0,AFR112,0
2aab8947,AB2855,25.9832,-153.8742,220,38000,431,2622,T-F5M,A333,N818NW,1643679052,MSP,HNL,DL394,0,0,DAL394,0
2aab8a1e,3949E5,33.9146,25.2222,324,38000,450,1602,F-LGSR2,B772,F-GSPF,1643679053,MRU,CDG,AF473,0,0,AFR473,0
2aab8abf,71C076,63.2521,-178.593,258,34000,509,5722,F-UHMA1,B77L,HL8076,1643679053,DFW,ICN,KE8242,0,0,KAL8242,0
2aab8adc,AD56E0,40.6438,-73.7724,180,0,0,2000,F-KJFK2,A321,N959JB,1643678974,SDQ,JFK,B62510,1,0,JBU2510,0
2aab8bd6,4BB0E2,47.5835,66.8534,257,40000,453,2751,F-UAKD1,A359,TC-LGB,1643679053,MNL,IST,TK85,0,0,THY85,0
2aab8da6,C051E6,45.0224,-76.6164,229,39550,455,0710,F-KSCH2,A333,C-GFAJ,1643679054,AMS,YYZ,AC7223,0,-1024,ACA7223,0
2aab8e1b,06A373,25.2889,52.0894,273,14500,305,4003,F-OTHH1,B77W,A7-BOB,1643679054,CKG,DOH,QR8353,0,-1600,QTR8353,0
2aab8e2b,75833B,17.5032,118.9207,144,35000,452,4236,T-RPLI2,A333,RP-C8771,1643679052,RUH,MNL,PR5655,0,0,PAL5655,0
2aab8e2d,86E496,62.8911,-170.7842,234,38000,468,1333,F-PAHP1,B789,JA866J,1643679052,BOS,NRT,JL7,0,0,JAL7,0
2aab8f5f,424568,47.8969,135.1256,184,36000,473,1561,F-UHHH3,A333,VQ-BPJ,1643679054,SVO,VVO,SU1702,0,0,AFL1702,0
2aab91a8,04C11C,-1.4105,36.8028,53,7825,195,0523,F-HKNW3,B788,5Y-KZF,1643679054,LHR,NBO,KQ101,0,-1280,KQA101,0
2aab92f6,A670A3,66.5123,171.6178,231,40000,454,4141,F-UHMA1,A359,N514DN,1643679053,DTW,HND,DL275,0,0,DAL275,0
2aab9355,781684,55.6143,-141.5981,112,37000,560,0000,T-F5M,A359,B-307Y,1643679052,PVG,YVR,MU7317,0,0,CES7317,0
2aab9409,7380CB,49.4728,13.6232,132,37000,563,7670,F-LOWL5,B789,4X-EDM,1643679054,MIA,TLV,LY18,0,-128,ELY018,0
2aab940b,781A1F,47.2151,104.5484,129,33100,499,0213,F-ZMUB3,B77L,B-220E,1643679054,AMS,PVG,CK206,0,0,CKK206,0
2aab9444,800462,54.6504,37.4368,105,35000,487,1732,F-UUEE5,B77W,VT-ALM,1643679054,YYZ,DEL,AI188,0,0,AIC188,0
2aab9468,76CEF7,42.414,67.1976,315,36000,446,2235,F-UTSS1,B77W,9V-SWW,1643679055,SIN,ZRH,SQ346,0,0,SIA346,0
2aab94f8,894098,14.7741,120.6356,163,12800,310,4441,F-RPLL6,B789,A9C-FG,1643679054,BAH,MNL,GF154,0,-1920,GFA154,0
2aab9548,34615A,39.1078,-13.899,83,40000,416,3741,F-LPPR1,B789,EC-NBM,1643679053,SAP,MAD,UX16,0,-64,AEA016,0
2aab9663,484560,49.0123,56.2532,306,34000,465,0721,F-UWOR1,B77W,PH-BVC,1643679053,BKK,AMS,KL804,0,0,KLM804,0
2aab96df,C011B6,43.2277,-80.1314,158,3125,169,0734,F-CYYZ2,B763,C-FGSJ,1643679055,LHR,YHM,W8980,0,-256,CJT980,0
2aab970c,48412C,43.5814,78.7712,270,26000,396,3371,F-UAAT4,A21N,P4-KGA,1643679055,ICN,ALA,KC910,0,-1600,KZR910,0
2aab97d7,040062,-10.8254,24.7086,173,35000,480,0112,F-FLSW1,B77L,ET-APU,1643679051,BRU,JNB,ET3715,0,0,ETH3715,0
2aab9810,ABABB7,61.5488,-171.9149,247,36000,463,6667,F-PAHP1,B748,N851GT,1643679049,CVG,ICN,PO8831,0,0,PAC8831,0
2aab9852,AC148F,44.8635,-138.2588,87,35000,513,0000,F-SAT6,B77L,N878FD,1643679052,KIX,MEM,FX90,0,0,FDX90,0
2aab986b,780BF8,47.8941,105.2628,129,37100,505,7652,F-ZMUB3,B77W,B-2047,1643679054,FRA,PEK,CA672,0,0,CCA672,0
2aab98af,86E84C,58.9458,-174.8497,252,38000,480,6235,F-SAT5,B789,JA877J,1643679052,ORD,HND,JL9,0,0,JAL9,0
2aab9911,4B1920,46.6223,107.4409,131,37100,500,3043,F-ZMUB2,B77W,HB-JNK,1643679052,ZRH,PEK,LX2696,0,0,SWR2696,0
2aab993e,4B191C,28.3066,49.1884,321,36000,440,4775,F-OKBK6,B77W,HB-JNG,1643679053,SIN,ZRH,LX177,0,0,SWR177,0
2aab9b6b,A8397C,47.0895,11.2707,330,34000,327,3576,F-LOWS2,B748,N629UP,1643679053,DXB,CGN,5X19,0,0,UPS19,0
2aab9bc4,3C4B2C,34.8966,26.3948,337,36000,464,5530,F-LGPA1,B748,D-ABYL,1643679055,JNB,FRA,LH573,0,0,DLH573,0
2aab9c6f,758309,14.5458,118.2567,75,36175,480,0506,F-RPLC3,A333,RP-C8783,1643679056,DXB,MNL,PR659,0,-3200,PAL659,0
2aab9d09,507C38,40.8892,7.6342,275,36000,429,1743,F-LFTH1,B763,UK67001,1643679053,TAS,,HY3547,0,0,UZB3547,0
2aab9d47,702087,28.0023,76.5727,96,39000,607,3615,F-VIDP6,B788,S2-AJT,1643679053,MAN,ZYL,BG208,0,-64,BBC208,0
2aab9de9,ABC1DA,48.097,-49.3215,258,36000,325,2000,F-CYYT6,B77L,N857FD,1643679054,CGN,MEM,FX5225,0,0,FDX5225,0
2aab9e47,,55.4615,36.9974,180,10650,286,0212,F-UUWW4,GA6C,,1643679053,,,,0,-1280,GA6C,0
2aab9ea6,06A07D,25.3549,51.5615,158,1350,151,4737,F-OTHH1,B77L,A7-BBG,1643679054,HAN,DOH,QR977,0,-768,QTR977,0
2aab9ebb,06A2C6,-25.3111,29.4711,221,29750,459,0412,F-FAOR4,B77W,A7-BEW,1643679054,DOH,JNB,QR1365,0,-1280,QTR66R,0
2aab9ed5,4CA9E0,31.9956,34.8914,312,0,0,5352,F-LLSD2,B773,EI-UNM,1643679051,KJA,OSL,FV4542,1,0,SDM4542,0
2aab9f52,0101E0,42.5298,19.6982,144,35000,490,3510,F-LYPG4,B789,SU-GEW,1643679053,YYZ,CAI,MS996,0,-64,MSR996,0
2aaba045,4BA953,41.5388,29.0339,283,4875,239,4022,F-LTBA4,B77W,TC-JJS,1643679054,MLE,IST,TK731,0,-960,THY731,0
2aaba09a,06A069,-11.7293,99.7876,124,33000,482,2610,F-YPCC2,B77W,A7-BAE,1643679048,DOH,SYD,QR908,0,0,QTR82X,0
2aaba18f,7582F5,17.3262,118.9172,142,41000,429,2611,T-RPLI2,A333,RP-C8781,1643679052,DOH,MNL,PR685,0,0,PAL685,0
2aaba250,86EB36,61.16,113.7618,130,41000,496,7556,F-UERR1,B789,JA882J,1643679053,CDG,HND,JL46,0,0,JAL46,0
2aaba274,4851B3,48.0688,58.2697,307,36000,462,0715,F-UATT1,B77W,PH-BVP,1643679053,BKK,AMS,KL844,0,0,KLM844,0
2aaba2a4,AD3C48,41.9674,-87.9158,270,0,17,3145,F-KORD5,B744,N952CA,1643679054,ANC,ORD,N8502,1,0,NCR502,0
2aaba2b1,461F59,36.7684,113.0393,125,39100,448,3016,T-F6M,A359,OH-LWR,1643679056,HEL,PVG,AY87,0,0,FIN87,0
2aaba328,E07246,-2.6161,-37.7782,203,38000,486,2743,F-SBFZ3,A332,LV-GIF,1643679053,MAD,EZE,AR1133,0,0,ARG1133,0
2aaba358,39C429,15.8582,-21.888,28,37000,529,6604,F-GVAC2,B789,F-HRBJ,1643679053,EZE,CDG,AF229,0,-64,AFR229,0
2aaba466,4D22A2,52.4534,93.4617,138,39000,481,4614,F-UNAA3,A346,9H-PPE,1643679054,BOH,FOC,URO460,0,0,MLT460,0
2aaba49f,ADB723,33.9399,-118.4042,354,0,0,2000,F-KTOA1,A321,N983JT,1643679048,JFK,LAX,B62223,1,0,JBU2223,0
2aaba747,C0174F,55.8975,141.1833,225,38000,485,0025,F-UHSH4,B77W,C-FIVM,1643679051,YVR,ICN,AC7291,0,0,ACA7291,0
2aaba754,425700,35.1627,128.9994,127,33000,565,1315,F-RKPK3,B744,VP-BCR,1643679054,GYD,KIX,7L613,0,64,AZG613,0
2aaba779,,48.7182,-80.3312,223,43000,466,0702,F-CYXR2,GLF5,,1643679054,,,,0,-64,GLF5,0
2aaba82a,,37.6398,22.3872,315,38025,417,6626,F-LGHL2,A319,,1643679055,,,,0,64,A319,0
2aaba8cb,,43.3637,19.4988,136,45000,502,5225,F-LIBF1,GLF5,,1643679053,,,,0,64,GLF5,0
2aaba947,868056,72.0758,-162.959,251,36000,430,2666,T-F5M,B77W,JA738J,1643679052,JFK,HND,JL5,0,0,JAL5,0
2aaba9a9,424492,39.8723,116.6555,323,2425,152,0012,T-F6M,B77W,VQ-BFO,1643679055,SVO,PEK,SU204,0,0,AFL204,0
2aabaa23,A1BC92,40.6454,-73.7719,271,0,0,2000,F-KJFK1,A21N,N2105J,1643679051,LAX,JFK,B6424,1,0,JBU424,0
2aabaa2b,71C308,75.0,-163.0809,263,38000,420,2737,F-SAT5,A359,HL8308,1643679052,JFK,ICN,OZ221,0,0,AAR221,0
2aabaa49,AE6043,33.2679,-117.612,99,15675,330,1077,F-MMTJ1,C30J,169533,1643679054,HNL,,,0,-1344,RAIDR01,0
2aabaa5a,A4DF52,21.8119,-159.3359,358,2925,176,2322,F-PHLI3,A21N,N413AN,1643679053,PHX,LIH,AA684,0,-576,AAL684,0
2aabaa9d,ABE959,61.1905,-150.0032,255,0,0,6773,F-PAMR1,B77L,N867FD,1643679054,IND,ANC,FX5236,1,0,FDX5236,0
2aabaabf,7808A8,-12.9453,134.8552,144,39000,442,6316,F-YOEN1,A332,B-6549,1643679055,PVG,SYD,CA613,0,0,CCA613,0
2aababed,C01A7D,60.2421,-156.9456,76,37000,525,6275,F-PAMR1,B77W,C-FKAU,1643679054,ICN,YYZ,AC7292,0,0,ACA7292,0
2aababee,781348,63.1877,-157.2468,106,39000,528,5757,F-PAUN1,A359,B-1086,1643679054,PEK,LAX,CA625,0,0,CCA625,0
2aabac87,AA9830,44.2547,-70.8684,242,34000,448,0707,F-KLEW2,B744,N782CK,1643679054,AMS,EWR,K4206,0,0,CKS206,0
2aabaddc,A3C4D0,30.7372,-112.1296,302,40000,401,2302,F-KDUG2,A332,N342AV,1643679054,BOG,LAX,AV84,0,64,AV0084,0
2aabae11,346385,29.3111,-16.3351,41,38000,599,6233,F-GCLA2,B789,EC-NGN,1643679055,GRU,MAD,UX58,0,-64,AEA058,0
2aabafef,,-45.0872,170.3168,90,1775,17,1500,T-NZOU3,AS50,,1643679045,,,,0,0,AS50,0
2aabb0e9,39C48D,36.3549,-124.2106,49,32750,524,1401,F-KOAR2,A359,F-HREN,1643679053,PPT,SFO,BF711,0,-2368,FBU711,0
2aabb118,8991A4,60.7869,-148.541,286,24075,324,1642,F-PAEN1,B744,B-18725,1643679054,JFK,ANC,CI5321,0,-2368,CAL5321,0
2aabb137,4BB1E5,39.8852,36.193,279,40000,399,4740,F-LTFH1,A333,TC-LOE,1643679055,CMB,IST,TK6007,0,64,THY6007,0
2aabb2a7,88510E,35.0557,51.9992,297,40000,380,3633,F-OIII1,A359,HS-THN,1643679054,BKK,ARN,TG960,0,0,THA960,0
2aabb427,AA6B9D,57.8243,-156.7799,277,36000,451,1377,F-PAIG1,B772,N77012,1643679055,IAH,NRT,UA7,0,0,UAL7,0
2aabb456,AAF5DF,42.3741,-71.0219,312,0,0,0713,F-KBOS4,C700,N805QS,1643679018,SNN,BOS,,1,0,N805QS,0
2aabb547,E47F21,-19.2687,-46.4524,139,35000,459,6465,F-SBSR5,B763,PR-ABD,1643679052,MIA,CFB,M38473,0,64,LTG8473,0
2aabb580,ADFEB6,32.6279,-83.5891,272,0,1,2045,F-KMCN3,B742,75-0125,1643679050,LNK,,,1,0,CLUB22,0
2aabb695,A60B1E,58.5551,-167.8094,66,35000,476,7401,F-PADY1,B744,N489MC,1643679056,ICN,ANC,5Y2648,0,0,GTI2648,0
2aabb71b,A55218,20.2507,-155.6848,251,10175,289,2334,F-PHKO4,A21N,N442AN,1643679055,PHX,KOA,AA663,0,-640,AAL663,0
2aabb776,873312,63.003,111.9968,115,40975,489,7665,F-UERR1,B789,JA932A,1643679052,FRA,NRT,NH9656,0,0,ANA9656,0
2aabb808,06A0DF,61.038,-32.7597,102,33000,545,0000,F-SAT7,B77L,A7-BFF,1643679052,LAX,STN,QR8174,0,0,QTR8174,0
2aabb882,45D969,59.3067,17.6856,67,41000,462,2266,F-EFMA1,A333,OY-VKI,1643679054,SID,HEL,DK819,0,0,VKG819,0
2aabb899,C0103A,67.3737,-169.5989,249,37975,452,0557,F-UHMP2,B789,C-FGDT,1643679053,YYZ,NRT,AC7283,0,-64,ACA7283,0
2aabb8e2,A1F5FF,67.1081,23.4777,308,34000,464,0540,F-ESNL1,B77W,N2250U,1643679052,DEL,EWR,UA802,0,0,UAL802,0
2aabb8e8,4007FA,-4.4204,11.5714,169,35000,488,5043,F-FCPP2,B772,G-YMMO,1643679052,LHR,CPT,BA43,0,0,BAW43,0
2aabba18,86E4FC,61.9713,111.6904,128,39000,495,7643,F-UERR1,B789,JA869J,1643679052,FRA,NRT,JL408,0,0,JAL408,0
2aabbaa5,A762CC,46.1225,-69.1435,241,34000,446,7261,F-KBGR3,B744,N575UP,1643679055,CGN,SDF,5X224,0,0,UPS224,0
2aabbab4,71C025,58.8013,155.0148,243,36000,491,6605,F-UHMM3,A333,HL8025,1643679055,SEA,ICN,KE20,0,64,KAL020,0
2aabbb40,06A11D,-10.4031,95.7013,134,37000,471,2612,F-YPCC2,A35K,A7-ANA,1643679055,DOH,MEL,QR904,0,0,QTR08G,0
2aabbb7e,3C4AAD,19.0377,61.2549,139,35000,478,7215,F-OODQ2,B763,D-ABUM,1643679056,FRA,MLE,DE2320,0,0,CFG2320,0
2aabbbce,3A2E22,3.3663,35.5541,161,36975,475,1670,F-HKNK2,B788,F-OLRC,1643679055,CDG,RUN,UU974,0,0,REU974,0
2aabbc7b,AA9300,25.8244,-151.7006,238,39000,457,0000,T-F5M,B772,N78009,1643679052,DEN,OGG,UA1736,0,0,UAL1736,0
2aabbc97,781B5C,61.7379,56.2508,274,38000,468,6706,T-UUYY3,A359,B-322Z,1643679053,PVG,FRA,CA627,0,0,CCA627,0
2aabbca3,407994,21.1628,59.5906,148,35000,510,3336,F-OODQ2,B77W,G-STBO,1643679048,LHR,MLE,BA61,0,0,BAW61,0
2aabbd19,A7B0C4,23.1578,-109.7178,84,0,0,0777,F-MMSD4,A320,N595JB,1643679047,JFK,SJD,B6939,1,0,JBU939,0
2aabbe1d,06A103,24.4916,54.0603,283,40775,404,4706,F-OTHH2,A359,A7-ALO,1643679055,SIN,DOH,QR945,0,-1664,QTR945,0
2aabbe6f,4D2372,61.0244,-143.4363,272,40000,399,6206,F-PATJ1,A332,9H-TQP,1643679052,YMX,ANC,,0,0,HFM430P,0
2aabbf1e,800582,59.0687,12.1199,107,33000,542,1731,F-ESOK1,B77W,VT-ALS,1643679055,ORD,DEL,AI126,0,0,AIC126,0
2aabbf96,,20.897,-156.4286,303,0,0,2231,F-PHOG1,E545,,1643679053,,,,1,0,E545,0
2aabbff9,04015C,52.4262,-3.9452,108,39000,536,1143,F-EGSH3,B77L,ET-AVT,1643679055,MIA,LGG,ET3507,0,0,ETH3507,0
2aabc14f,86E79A,61.2056,-150.4389,276,37975,410,2517,F-PANC4,B789,JA872A,1643679055,IAH,NRT,NH9653,0,0,ANA9653,0
2aabc1bb,4249FD,55.6192,125.4188,126,34975,464,2177,F-UELL3,A333,VQ-BQX,1643679053,SVO,KHV,SU1712,0,-192,AFL1712,0
2aabc277,4BA94D,6.4705,71.7551,141,35000,480,7206,F-VREI1,B77W,TC-JJM,1643679054,IST,MLE,TK734,0,0,THY734,0
2aabc2c9,71BA02,58.021,88.561,123,37000,464,1434,F-UNTT4,B77W,HL7202,1643679054,LHR,ICN,KE908,0,0,KAL908,0
2aabc2f7,461F52,28.8763,76.7394,128,7000,280,2571,F-VIHR2,A359,OH-LWK,1643679055,HEL,DEL,AY121,0,-64,FIN121,0
2aabc478,A254F7,64.9538,-160.3023,250,37975,457,6527,F-PAUN1,B789,N24980,1643679055,ORD,HND,UA881,0,-64,UAL881,0
2aabc4ab,D004B0,43.3362,-1.4197,330,488,2,0000,T-FLRM1,TRIN,F-JILX,1643679051,,,,0,128,FJILX,0
2aabc521,4007F5,15.8962,8.1442,354,36000,480,4726,F-DRZA1,B772,G-YMMJ,1643679054,CPT,LHR,BA42,0,0,BAW42,0
2aabc525,4BA945,51.2413,17.8365,141,35000,520,7671,F-EPML3,B77W,TC-JJE,1643679053,JFK,IST,TK4,0,0,THY4,0
2aabc5d3,A19CC7,17.937,-76.7801,109,0,0,2000,F-MKTP2,A21N,N2027J,1643679050,JFK,KIN,B68059,1,0,JBU8059,0
2aabc5f5,A01FEE,40.5317,-73.699,206,7850,271,6711,F-KMJX1,A321,N107NN,1643679055,LAX,JFK,AA274,0,-2560,AAL274,0
2aabc633,A39A13,37.898,-89.9402,336,19625,348,2155,F-KSUS2,A20N,N331FR,1643679054,PUJ,STL,F97,0,-1344,FFT07,0
2aabc76f,C071A4,20.8676,-156.4525,33,600,140,2325,F-PHOG1,B38M,C-GRAX,1643679052,YYC,OGG,WS1858,0,-768,WJA1858,0
2aabc7c7,A75103,25.2484,-152.7028,238,38000,456,0000,T-F5M,B772,N57016,1643679056,DEN,HNL,UA384,0,0,UAL384,0
2aabc8d1,89645B,25.2438,55.3657,261,0,15,5457,T-OMDB12,A388,A6-EUF,1643679048,LHR,DXB,EK32,1,0,UAE32,0
2aabc94c,4CAF9F,57.3543,3.4305,120,37000,606,3523,F-ENCN1,A333,EI-HEC,1643679054,CVG,LEJ,QY375,0,-64,BCS375,0
2aabc94e,A27C78,63.3877,44.7493,320,34000,491,0322,F-ULAA6,B789,N25982,1643679052,BOM,EWR,UA830,0,0,UAL830,0
2aabc958,896219,23.5176,55.3852,15,34200,542,0151,F-OMAA1,B77W,A6-EGX,1643679055,ACC,DXB,EK788,0,-1280,UAE788,0
2aabca12,A0A8DA,23.9289,-154.5883,203,31225,450,2375,T-PHMU1,B752,N14102,1643679055,DEN,KOA,UA1758,0,-1600,UAL1758,0
2aabca32,3C4592,22.5767,71.0668,128,35000,547,3653,F-VAKE1,B77L,D-AALR,1643679053,FRA,BKK,D0690,0,0,BOX690,0
2aabca77,780BFF,-8.6198,147.0681,170,39000,448,2637,F-AYPY2,A332,B-5941,1643679053,PVG,MEL,MU9343,0,0,CES9343,0
2aabca7a,ABD30F,45.9727,-58.9112,257,34000,401,0704,F-CYSU3,B77L,N861FD,1643679054,MXP,MEM,FX7,0,0,FDX7,0
2aabcb3f,461F4F,25.6544,79.3061,146,41000,551,0267,F-VIKA1,A359,OH-LWH,1643679055,HEL,HKT,AY151,0,0,FIN151,0
2aabcb83,344344,18.4851,-20.3938,29,37000,522,6660,F-GVAC2,A333,EC-LUX,1643679053,GRU,MAD,IB6824,0,64,IBE6824,0
2aabcc23,06A077,24.6021,53.6026,285,38000,434,4076,F-OMAA1,B77W,A7-BAJ,1643679055,KUL,DOH,QR853,0,0,QTR05P,0
2aabcc75,,49.1839,-123.1759,255,0,0,6564,F-CYVR4,G280,,1643679052,,,,1,0,G280,0
2aabcdc2,A1741A,39.8454,-73.9844,33,13450,372,2162,F-KFRG1,E190,N193JB,1643679054,CHS,JFK,B61274,0,-1536,JBU1274,0
2aabcfd7,71C010,66.713,-137.6621,292,36000,434,3567,F-CYEV1,B77W,HL8010,1643679048,ATL,ICN,KE8042,0,0,KAL8042,0
2aabd01a,A1B2A8,11.0673,-79.4798,182,34975,462,1103,F-MRLM1,A21N,N2084J,1643679049,JFK,GYE,B61769,0,0,JBU1769,0
2aabd045,3453C9,11.8112,-74.4306,346,38000,469,0450,F-SVMC3,A343,EC-MQM,1643679053,EZE,CCC,CU361,0,0,CUB361,0
2aabd053,3C4B24,12.5318,14.8834,163,35000,496,2547,F-FTTJ1,B748,D-ABYD,1643679054,FRA,JNB,LH572,0,0,DLH572,0
2aabd11d,A6A1E9,25.7822,-80.6198,318,1900,107,0000,T-F5M,C172,N5262U,1643679043,TMB,,,0,0,N5262U,0
2aabd120,06A04E,24.2637,54.7298,302,40000,422,4054,F-OOMS3,A332,A7-ACM,1643679053,BKK,DOH,QR837,0,0,QTR837,0
2aabd1bc,A4943F,36.0206,-114.4539,253,9750,233,7206,F-KVGT1,B739,N39416,1643679055,EWR,LAS,UA746,0,-1792,UAL746,0
2aabd1cb,89620F,57.4072,8.5082,124,38125,578,0222,F-EDXH1,B77W,A6-EGN,1643679054,LCK,CPH,EK9910,0,-768,UAE9910,0
2aabd20a,495305,42.0984,-69.7219,302,34025,435,6050,F-KOWD1,A21N,CS-TXE,1643679053,LIS,EWR,TP203,0,0,TAP203,0
2aabd242,71C360,53.5843,-176.2703,276,40000,475,7420,F-PADK1,A359,HL8360,1643679053,LAX,ICN,OZ2079,0,0,AAR2079,0
2aabd24b,39CA61,33.8939,35.4639,167,1150,118,3773,F-OLBA1,E35L,F-HSTB,1643679049,OUA,BEY,,0,-576,VLJ452S,0
2aabd2f4,407371,43.9373,-66.126,240,39975,448,0717,F-CYQI1,B789,G-VNYL,1643679054,LHR,JFK,VS25,0,-64,VIR25B,0
2aabd2f8,040159,51.1408,3.0862,100,23000,436,1165,F-EHRD5,B77L,ET-AVQ,1643679054,YYZ,LGG,ET3699,0,0,ETH3699,0
2aabd337,A9F655,25.3221,-78.7454,2,39000,448,5430,F-KBCT2,A319,N741AV,1643679055,GYE,JFK,AV7392,0,128,GLG7392,0
2aabd451,710111,49.7595,9.5326,135,35000,584,1142,F-LOWS2,B77W,HZ-AK39,1643679053,JFK,JED,SV20,0,64,SVA020,0
2aabd500,7335B1,42.9131,71.5373,257,38000,441,6331,F-UAII1,A346,EP-MMQ,1643679054,PVG,IKA,W576,0,0,IRM076,0
2aabd542,78114A,-17.248,138.1337,143,37000,454,2426,F-YBKT1,A333,B-8365,1643679055,SZX,SYD,CZ5047,0,0,CSN5047,0
2aabd5bc,71C084,61.969,-149.6173,279,38000,407,0506,F-PAEN1,B789,HL8084,1643679054,DFW,ICN,KE8054,0,-64,KAL8054,0
2aabd607,86951C,70.2104,-133.0706,279,34000,440,3054,F-CYEV2,B77W,JA793A,1643679053,JFK,HND,NH109,0,0,ANA109,0
2aabd765,A1A0A1,18.4347,-66.0031,278,0,8,3312,T-TJIG3,A21N,N2038J,1643679051,JFK,SJU,B61603,1,0,JBU1603,0
2aabd81d,424575,19.7012,60.6301,139,33000,503,5404,F-OODQ2,B77W,VQ-BQD,1643679048,SVO,MLE,SU320,0,0,AFL320,0
2aabd83d,06A2E3,43.6955,-59.9352,260,34000,409,7276,T-CYQY1,B77L,A7-BFV,1643679037,LUX,ATL,QR8149,0,0,QTR8149,0
2aabd869,A9AEBE,25.7663,-80.711,86,5675,261,1035,F-KPMP1,B77W,N723AN,1643679053,LAX,MIA,AA2286,0,-1280,AAL2286,0
2aabd86e,70204B,24.9672,46.6975,59,0,11,4771,F-OERK4,B77W,S2-AHN,1643679055,DAC,,BG4039,1,0,BBC4039,0
2aabd883,4BB0E5,24.8329,87.5633,109,39000,595,3646,F-VGHS6,A359,TC-LGE,1643679054,IST,MNL,TK264,0,0,THY264,0
2aabd927,06A0B3,25.2634,51.6079,312,0,0,5247,F-OTHH2,B788,A7-BCO,1643679052,LOS,DOH,QR1406,1,0,QTR1406,0
2aabd93c,89621B,23.1509,55.9711,355,38000,500,4027,F-OOBR1,B77W,A6-EGZ,1643679054,LUN,DXB,EK714,0,0,UAE714,0
2aabd99e,750263,26.5537,51.7828,109,39000,545,1626,F-OEDR1,A332,9M-MUA,1643679054,AMS,DWC,MH6127,0,0,MAS6127,0
2aabd9b3,A83876,40.646,-73.7724,163,0,1,2000,F-KJFK1,A320,N629JB,1643679055,SAT,JFK,B61826,1,0,JBU1826,0
2aabd9dc,ABAF6E,65.4304,-149.4938,260,34000,443,6632,F-PAFA2,B748,N852GT,1643679055,CVG,NRT,PO979,0,0,PAC979,0
2aabd9e8,3B7544,37.974,-4.0073,69,40000,416,4474,F-LERL5,A332,F-UJCS,1643679054,ABJ,,,0,0,CTM1048,0
2aabda19,89911B,60.9673,-149.6109,293,10750,271,3165,F-PAEN1,B744,B-18722,1643679054,ORD,ANC,CI5231,0,-704,CAL5231,0
2aabdbb4,06A1EC,3.5564,97.4713,108,35000,475,2617,F-WITL1,B77L,A7-BFO,1643679054,DOH,SIN,QR8986,0,0,QTR8986,0
2aabdbb7,,47.5722,-122.4902,347,3325,214,2120,F-KPAE5,F900,,1643679054,,,,0,-640,F900,0
2aabdc71,76CCCD,25.9959,53.4909,101,26575,486,1651,F-OBBI3,B744,9V-SFM,1643679055,AMS,SHJ,SQ7983,0,-1408,SIA7983,0
2aabdcac,800734,28.8823,68.6992,96,40975,586,3627,F-VIJR1,B788,VT-ANN,1643679053,FRA,DEL,AI120,0,0,AIC120,0
2aabdd04,896531,25.3927,55.2823,131,8600,326,5446,F-OMDB1,B38M,A6-FMK,1643679053,WAW,DXB,FZ1830,0,-704,FDB1830,0
2aabdd8d,040045,46.6854,10.2616,307,39975,447,2762,F-LSZB2,B788,ET-AOO,1643679053,ADD,DUB,ET574,0,-64,ETH574,0
2aabdd99,A05434,13.9123,-62.5536,328,36025,445,6044,F-TVSM1,B763,N120FE,1643679054,VCP,MEM,FX41,0,0,FDX41,0
2aabde3a,3C70C5,26.373,65.0272,122,37000,541,3616,F-OPGD1,B77L,D-ALFE,1643679055,FRA,BLR,LH8474,0,0,GEC8474,0
2aabde62,,4.2045,-29.8495,52,40992,494,0000,F-SAT6,GLEX,,1643679048,,,,0,0,GLEX,0
